name,age,position,school,draft_pick,season,games,recs,recYDS,recTDS,rushAttempts,rushYards,rushTDS
Deon Cain,22,WR,Clemson,185,2015*,13,9,124,0,1,-5,0
Deon Cain,22,WR,Clemson,185,2016*,13,9,124,0,0,0,0
Deon Cain,22,WR,Clemson,185,2017*,13,9,124,0,0,0,0
Ray-Ray McCloud,21,WR,Clemson,187,2015*,10,5,36,0,7,48,0
Ray-Ray McCloud,21,WR,Clemson,187,2016*,10,5,36,0,5,28,0
Ray-Ray McCloud,21,WR,Clemson,187,2017*,10,5,36,0,6,30,0
Dylan Cantrell,24,WR,Texas Tech,191,2013*,6,9,70,1,0,0,0
Dylan Cantrell,24,WR,Texas Tech,191,2014,12,20,312,2,0,0,0
Dylan Cantrell,24,WR,Texas Tech,191,2016,10,58,675,8,0,0,0
Dylan Cantrell,24,WR,Texas Tech,191,2017*,13,71,816,7,1,3,1
Equanimeous St. Brown,21,WR,Notre Dame,207,2015*,12,21,328,0,0,0,0
Equanimeous St. Brown,21,WR,Notre Dame,207,2016,12,21,328,0,0,0,0
Equanimeous St. Brown,21,WR,Notre Dame,207,2017*,12,21,328,0,0,0,0
Braxton Berrios,22,WR,Miami (FL),210,2014*,16,6,115,0,0,0,0
Braxton Berrios,22,WR,Miami (FL),210,2015*,16,6,115,0,4,72,0
Braxton Berrios,22,WR,Miami (FL),210,2016*,16,6,115,0,0,0,0
Braxton Berrios,22,WR,Miami (FL),210,2017*,16,6,115,0,0,0,0
Javon Wims,23,WR,Georgia,224,2016*,4,4,32,0,0,0,0
Javon Wims,23,WR,Georgia,224,2017*,4,4,32,0,0,0,0
Marcell Ateman,23,WR,Oklahoma St.,228,2013*,7,15,154,1,0,0,0
Marcell Ateman,23,WR,Oklahoma St.,228,2014*,7,15,154,1,0,0,0
Marcell Ateman,23,WR,Oklahoma St.,228,2015*,7,15,154,1,1,1,0
Marcell Ateman,23,WR,Oklahoma St.,228,2017*,7,15,154,1,0,0,0
Richie James,23,WR,Middle Tenn. St.,240,2015*,13,9,130,1,12,146,1
Richie James,23,WR,Middle Tenn. St.,240,2016*,13,9,130,1,38,339,4
Richie James,23,WR,Middle Tenn. St.,240,2017*,13,9,130,1,10,57,0
Auden Tate,21,WR,Florida St.,253,2015*,7,4,35,0,0,0,0
Auden Tate,21,WR,Florida St.,253,2016*,7,4,35,0,0,0,0
Auden Tate,21,WR,Florida St.,253,2017*,7,4,35,0,0,0,0
Austin Proehl,22,WR,North Carolina,255,2014*,12,15,106,0,1,0,0
Austin Proehl,22,WR,North Carolina,255,2015*,12,12,225,1,1,4,0
Austin Proehl,22,WR,North Carolina,255,2016*,13,43,597,3,0,0,0
Austin Proehl,22,WR,North Carolina,255,2017,6,21,337,1,0,0,0
Trey Quinn,22,WR,SMU,256,2014*,3,9,75,1,2,11,0
Trey Quinn,22,WR,SMU,256,2015*,3,9,75,1,0,0,0
Trey Quinn,22,WR,SMU,256,2017*,3,9,75,1,1,0,0
Marquise Brown,22,WR,Oklahoma,25,2017*,14,46,584,7,1,0,0
Marquise Brown,22,WR,Oklahoma,25,2018*,14,46,584,7,2,0,0
N'Keal Harry,21,WR,Arizona St.,32,2016,7,12,105,2,3,69,2
N'Keal Harry,21,WR,Arizona St.,32,2017*,7,12,105,2,13,65,0
N'Keal Harry,21,WR,Arizona St.,32,2018*,7,12,105,2,7,10,1
Deebo Samuel,23,WR,South Carolina,36,2015,15,57,802,3,0,0,0
Deebo Samuel,23,WR,South Carolina,36,2016*,15,57,802,3,15,98,6
Deebo Samuel,23,WR,South Carolina,36,2017*,15,57,802,3,2,30,1
Deebo Samuel,23,WR,South Carolina,36,2018*,15,57,802,3,8,26,0
A.J. Brown,22,WR,Mississippi,51,2016,16,52,1051,8,0,0,0
A.J. Brown,22,WR,Mississippi,51,2017,16,52,1051,8,0,0,0
A.J. Brown,22,WR,Mississippi,51,2018,16,52,1051,8,0,0,0
Mecole Hardman,21,WR,Georgia,56,2016*,16,26,538,6,0,0,0
Mecole Hardman,21,WR,Georgia,56,2017*,16,26,538,6,8,61,2
Mecole Hardman,21,WR,Georgia,56,2018*,16,26,538,6,5,36,0
JJ Arcega-Whiteside,22,WR,Stanford,57,2016*,16,10,169,1,0,0,0
JJ Arcega-Whiteside,22,WR,Stanford,57,2017*,16,10,169,1,0,0,0
JJ Arcega-Whiteside,22,WR,Stanford,57,2018*,16,10,169,1,0,0,0
Parris Campbell,22,WR,Ohio St.,59,2014*,7,18,127,1,0,0,0
Parris Campbell,22,WR,Ohio St.,59,2015*,7,18,127,1,0,0,0
Parris Campbell,22,WR,Ohio St.,59,2016*,7,18,127,1,4,54,1
Parris Campbell,22,WR,Ohio St.,59,2017*,7,18,127,1,10,132,1
Parris Campbell,22,WR,Ohio St.,59,2018*,7,18,127,1,9,24,0
Andy Isabella,22,WR,Massachusetts,62,2015,15,9,189,1,3,28,0
Andy Isabella,22,WR,Massachusetts,62,2016,15,9,189,1,12,100,0
Andy Isabella,22,WR,Massachusetts,62,2017,15,9,189,1,14,135,1
Andy Isabella,22,WR,Massachusetts,62,2018,15,9,189,1,11,79,1
D.K. Metcalf,21,WR,Mississippi,64,2016,16,58,900,7,0,0,0
D.K. Metcalf,21,WR,Mississippi,64,2017,16,58,900,7,0,0,0
D.K. Metcalf,21,WR,Mississippi,64,2018,16,58,900,7,0,0,0
Diontae Johnson,23,WR,Toledo,66,2015*,16,59,680,5,0,0,0
Diontae Johnson,23,WR,Toledo,66,2016*,16,59,680,5,0,0,0
Diontae Johnson,23,WR,Toledo,66,2017*,16,59,680,5,2,9,0
Diontae Johnson,23,WR,Toledo,66,2018*,16,59,680,5,2,17,0
Terry McLaurin,23,WR,Ohio St.,76,2015*,14,58,919,7,0,0,0
Terry McLaurin,23,WR,Ohio St.,76,2016*,14,58,919,7,0,0,0
Terry McLaurin,23,WR,Ohio St.,76,2017*,14,58,919,7,0,0,0
Terry McLaurin,23,WR,Ohio St.,76,2018*,14,58,919,7,0,0,0
Miles Boykin,22,WR,Notre Dame,93,2016,16,13,198,3,0,0,0
Miles Boykin,22,WR,Notre Dame,93,2017*,16,13,198,3,0,0,0
Miles Boykin,22,WR,Notre Dame,93,2018*,16,13,198,3,0,0,0
Hakeem Butler,23,WR,Iowa St.,103,2016,2,0,0,0,0,0,0
Hakeem Butler,23,WR,Iowa St.,103,2017*,2,0,0,0,0,0,0
Hakeem Butler,23,WR,Iowa St.,103,2018*,2,0,0,0,0,0,0
Gary Jennings Jr,22,WR,West Virginia,120,2015*,13,7,116,1,0,0,0
Gary Jennings Jr,22,WR,West Virginia,120,2016*,13,10,165,2,0,0,0
Gary Jennings Jr,22,WR,West Virginia,120,2017*,13,97,1096,1,0,0,0
Gary Jennings Jr,22,WR,West Virginia,120,2018*,11,54,917,13,0,0,0
Riley Ridley,23,WR,Georgia,126,2016*,5,6,69,0,3,41,0
Riley Ridley,23,WR,Georgia,126,2017*,5,6,69,0,1,5,0
Riley Ridley,23,WR,Georgia,126,2018*,5,6,69,0,0,0,0
Hunter Renfrow,23,WR,Clemson,149,2015*,13,49,605,4,0,0,0
Hunter Renfrow,23,WR,Clemson,149,2016*,13,49,605,4,0,0,0
Hunter Renfrow,23,WR,Clemson,149,2017*,13,49,605,4,0,0,0
Hunter Renfrow,23,WR,Clemson,149,2018*,13,49,605,4,0,0,0
Darius Slayton,22,WR,Auburn,171,2016*,14,48,740,8,0,0,0
Darius Slayton,22,WR,Auburn,171,2017*,14,48,740,8,0,0,0
Darius Slayton,22,WR,Auburn,171,2018*,14,48,740,8,0,0,0
KeeSean Johnson,22,WR,Fresno St.,174,2014*,10,21,187,1,0,0,0
KeeSean Johnson,22,WR,Fresno St.,174,2015,10,21,187,1,0,0,0
KeeSean Johnson,22,WR,Fresno St.,174,2016,10,21,187,1,3,13,0
KeeSean Johnson,22,WR,Fresno St.,174,2017*,10,21,187,1,1,0,0
KeeSean Johnson,22,WR,Fresno St.,174,2018*,10,21,187,1,4,14,0
Travis Fulgham,23,WR,Old Dominion,184,2015,3,0,0,0,0,0,0
Travis Fulgham,23,WR,Old Dominion,184,2016*,3,0,0,0,0,0,0
Travis Fulgham,23,WR,Old Dominion,184,2017,3,0,0,0,0,0,0
Travis Fulgham,23,WR,Old Dominion,184,2018,3,0,0,0,0,0,0
Juwann Winfree,23,WR,Colorado,187,2014*,3,0,0,0,0,0,0
Juwann Winfree,23,WR,Colorado,187,2017,3,0,0,0,0,0,0
Juwann Winfree,23,WR,Colorado,187,2018,3,0,0,0,0,0,0
Marcus Green,23,WR,La-Monroe,203,2015,12,63,698,7,3,5,0
Marcus Green,23,WR,La-Monroe,203,2016,12,36,344,4,14,119,0
Marcus Green,23,WR,La-Monroe,203,2017,12,54,829,5,14,175,0
Marcus Green,23,WR,La-Monroe,203,2018,12,50,855,8,20,193,1
Kelvin Harmon,22,WR,North Carolina St.,206,2016*,16,30,365,0,0,0,0
Kelvin Harmon,22,WR,North Carolina St.,206,2017*,16,30,365,0,0,0,0
Kelvin Harmon,22,WR,North Carolina St.,206,2018*,16,30,365,0,0,0,0
Scott Miller,22,WR,Bowling Green,208,2015*,10,13,200,1,0,0,0
Scott Miller,22,WR,Bowling Green,208,2016,10,13,200,1,0,0,0
Scott Miller,22,WR,Bowling Green,208,2017,10,13,200,1,2,22,0
Scott Miller,22,WR,Bowling Green,208,2018,10,13,200,1,4,16,0
John Ursua,25,WR,Hawaii,236,2016*,3,1,11,0,4,8,1
John Ursua,25,WR,Hawaii,236,2017,3,1,11,0,0,0,0
John Ursua,25,WR,Hawaii,236,2018*,3,1,11,0,2,4,1
Terry Godwin,22,WR,Georgia,237,2015*,3,3,32,0,7,37,1
Terry Godwin,22,WR,Georgia,237,2016*,3,3,32,0,4,14,0
Terry Godwin,22,WR,Georgia,237,2017*,3,3,32,0,0,0,0
Terry Godwin,22,WR,Georgia,237,2018*,3,3,32,0,0,0,0
Dillon Mitchell,22,WR,Oregon,239,2016,6,2,9,0,0,0,0
Dillon Mitchell,22,WR,Oregon,239,2017*,12,42,517,4,4,6,0
Dillon Mitchell,22,WR,Oregon,239,2018*,13,75,1184,10,1,5,0
Olabisi Johnson,22,WR,Colorado St.,247,2015*,16,31,294,3,0,0,0
Olabisi Johnson,22,WR,Colorado St.,247,2016*,16,31,294,3,1,13,0
Olabisi Johnson,22,WR,Colorado St.,247,2017*,16,31,294,3,0,0,0
Olabisi Johnson,22,WR,Colorado St.,247,2018,16,31,294,3,0,0,0
Henry Ruggs III,21,WR,Alabama,12,2017*,13,26,452,2,0,0,0
Henry Ruggs III,21,WR,Alabama,12,2018*,13,26,452,2,0,0,0
Henry Ruggs III,21,WR,Alabama,12,2019*,13,26,452,2,2,75,1
Jerry Jeudy,21,WR,Alabama,15,2017*,16,52,856,3,0,0,0
Jerry Jeudy,21,WR,Alabama,15,2018*,16,52,856,3,0,0,0
Jerry Jeudy,21,WR,Alabama,15,2019*,16,52,856,3,1,1,0
CeeDee Lamb,21,WR,Oklahoma,17,2017*,16,74,935,5,0,0,0
CeeDee Lamb,21,WR,Oklahoma,17,2018*,16,74,935,5,0,0,0
CeeDee Lamb,21,WR,Oklahoma,17,2019*,16,74,935,5,9,20,1
Jalen Reagor,21,WR,TCU,21,2017*,11,31,396,1,8,65,0
Jalen Reagor,21,WR,TCU,21,2018*,11,31,396,1,13,170,2
Jalen Reagor,21,WR,TCU,21,2019,11,31,396,1,14,89,0
Justin Jefferson,21,WR,LSU,22,2017*,16,88,1400,7,1,4,0
Justin Jefferson,21,WR,LSU,22,2018*,16,88,1400,7,5,26,0
Justin Jefferson,21,WR,LSU,22,2019*,16,88,1400,7,0,0,0
Brandon Aiyuk,22,WR,Arizona St.,25,2018*,12,60,748,5,0,0,0
Brandon Aiyuk,22,WR,Arizona St.,25,2019*,12,60,748,5,1,6,0
Tee Higgins,21,WR,Clemson,33,2017*,16,67,908,6,0,0,0
Tee Higgins,21,WR,Clemson,33,2018*,16,67,908,6,0,0,0
Tee Higgins,21,WR,Clemson,33,2019*,16,67,908,6,1,36,1
Michael Pittman Jr.,22,WR,USC,34,2016*,13,40,503,1,0,0,0
Michael Pittman Jr.,22,WR,USC,34,2017*,13,40,503,1,0,0,0
Michael Pittman Jr.,22,WR,USC,34,2018,13,40,503,1,1,9,0
Michael Pittman Jr.,22,WR,USC,34,2019*,13,40,503,1,0,0,0
Laviska Shenault Jr.,21,WR,Colorado,42,2017,14,58,600,5,2,4,0
Laviska Shenault Jr.,21,WR,Colorado,42,2018,14,58,600,5,17,115,5
Laviska Shenault Jr.,21,WR,Colorado,42,2019,14,58,600,5,23,161,2
KJ Hamler,21,WR,Penn St.,46,2018*,13,30,381,3,4,44,1
KJ Hamler,21,WR,Penn St.,46,2019*,13,30,381,3,13,43,0
Chase Claypool,22,WR,Notre Dame,49,2016,16,62,873,9,1,9,0
Chase Claypool,22,WR,Notre Dame,49,2017*,16,62,873,9,2,-3,0
Chase Claypool,22,WR,Notre Dame,49,2018*,16,62,873,9,0,0,0
Chase Claypool,22,WR,Notre Dame,49,2019*,16,62,873,9,0,0,0
Van Jefferson,24,WR,Florida,57,2016,16,19,220,1,5,40,0
Van Jefferson,24,WR,Florida,57,2017,16,19,220,1,0,0,0
Van Jefferson,24,WR,Florida,57,2018*,16,19,220,1,0,0,0
Van Jefferson,24,WR,Florida,57,2019*,16,19,220,1,1,7,0
Denzel Mims,22,WR,Baylor,59,2016*,9,23,357,0,0,0,0
Denzel Mims,22,WR,Baylor,59,2017,9,23,357,0,1,-6,0
Denzel Mims,22,WR,Baylor,59,2018*,9,23,357,0,0,0,0
Denzel Mims,22,WR,Baylor,59,2019*,9,23,357,0,0,0,0
Bryan Edwards,21,WR,South Carolina,81,2016*,12,11,193,1,0,0,0
Bryan Edwards,21,WR,South Carolina,81,2017*,12,11,193,1,4,19,0
Bryan Edwards,21,WR,South Carolina,81,2018*,12,11,193,1,0,0,0
Bryan Edwards,21,WR,South Carolina,81,2019,12,11,193,1,2,22,0
Devin Duvernay,22,WR,Texas,92,2016,16,20,201,0,0,0,0
Devin Duvernay,22,WR,Texas,92,2017*,16,20,201,0,0,0,0
Devin Duvernay,22,WR,Texas,92,2018*,16,20,201,0,1,10,0
Devin Duvernay,22,WR,Texas,92,2019*,16,20,201,0,10,24,1
Gabriel Davis,21,WR,Central Florida,128,2017*,16,35,599,7,0,0,0
Gabriel Davis,21,WR,Central Florida,128,2018*,16,35,599,7,0,0,0
Gabriel Davis,21,WR,Central Florida,128,2019*,16,35,599,7,0,0,0
Antonio Gandy-Golden,22,WR,Liberty,142,2018,6,1,3,0,0,0,0
Antonio Gandy-Golden,22,WR,Liberty,142,2019*,6,1,3,0,0,0,0
Joe Reed,22,WR,Virginia,151,2016,12,4,77,0,2,3,0
Joe Reed,22,WR,Virginia,151,2017*,12,23,244,2,21,112,1
Joe Reed,22,WR,Virginia,151,2018*,13,25,465,7,3,15,0
Joe Reed,22,WR,Virginia,151,2019*,13,77,679,7,8,42,0
Tyler Johnson,22,WR,Minnesota,161,2016*,14,12,169,2,0,0,0
Tyler Johnson,22,WR,Minnesota,161,2017,14,12,169,2,0,0,0
Tyler Johnson,22,WR,Minnesota,161,2018*,14,12,169,2,0,0,0
Tyler Johnson,22,WR,Minnesota,161,2019*,14,12,169,2,0,0,0
Collin Johnson,22,WR,Texas,165,2016,14,18,272,2,0,0,0
Collin Johnson,22,WR,Texas,165,2017*,14,18,272,2,0,-7,0
Collin Johnson,22,WR,Texas,165,2018*,14,18,272,2,0,0,0
Collin Johnson,22,WR,Texas,165,2019*,14,18,272,2,0,0,0
Quintez Cephus,22,WR,Wisconsin,166,2016*,13,20,349,2,5,41,0
Quintez Cephus,22,WR,Wisconsin,166,2017*,13,20,349,2,4,5,0
Quintez Cephus,22,WR,Wisconsin,166,2019*,13,20,349,2,0,0,0
John Hightower,24,WR,Boise St.,168,2018,13,10,167,0,8,163,2
John Hightower,24,WR,Boise St.,168,2019*,13,10,167,0,16,154,0
Darnell Mooney,22,WR,Tulane,173,2016,16,61,631,4,4,22,0
Darnell Mooney,22,WR,Tulane,173,2017,16,61,631,4,0,0,0
Darnell Mooney,22,WR,Tulane,173,2018*,16,61,631,4,1,6,0
Darnell Mooney,22,WR,Tulane,173,2019*,16,61,631,4,0,0,0
K.J. Osborn,23,WR,Miami (FL),176,2016,9,0,0,0,0,0,0
K.J. Osborn,23,WR,Miami (FL),176,2017,9,0,0,0,4,22,1
K.J. Osborn,23,WR,Miami (FL),176,2018*,9,0,0,0,5,16,0
K.J. Osborn,23,WR,Miami (FL),176,2019*,9,0,0,0,5,15,0
Donovan Peoples-Jones,21,WR,Michigan,187,2017*,12,14,304,2,4,57,0
Donovan Peoples-Jones,21,WR,Michigan,187,2018*,12,14,304,2,3,37,0
Donovan Peoples-Jones,21,WR,Michigan,187,2019*,12,14,304,2,2,-7,0
Quez Watkins,22,WR,Southern Miss,200,2017*,6,7,106,1,0,0,0
Quez Watkins,22,WR,Southern Miss,200,2018,6,7,106,1,4,11,0
Quez Watkins,22,WR,Southern Miss,200,2019*,6,7,106,1,1,1,0
James Proche,23,WR,SMU,201,2016,14,1,14,0,4,15,0
James Proche,23,WR,SMU,201,2017*,14,1,14,0,0,0,0
James Proche,23,WR,SMU,201,2018,14,1,14,0,2,17,0
James Proche,23,WR,SMU,201,2019*,14,1,14,0,4,18,0
Isaiah Hodgins,21,WR,Oregon St.,207,2017,1,0,0,0,0,0,0
Isaiah Hodgins,21,WR,Oregon St.,207,2018,1,0,0,0,0,0,0
Isaiah Hodgins,21,WR,Oregon St.,207,2019,1,0,0,0,0,0,0
Dezmon Patmon,22,WR,Washington St.,212,2016*,1,0,0,0,0,0,0
Dezmon Patmon,22,WR,Washington St.,212,2017*,1,0,0,0,0,0,0
Dezmon Patmon,22,WR,Washington St.,212,2018*,1,0,0,0,0,0,0
Dezmon Patmon,22,WR,Washington St.,212,2019*,1,0,0,0,0,0,0
Freddie Swain,22,WR,Florida,214,2016*,16,13,159,2,0,0,0
Freddie Swain,22,WR,Florida,214,2017,16,13,159,2,0,0,0
Freddie Swain,22,WR,Florida,214,2018*,16,13,159,2,0,0,0
Freddie Swain,22,WR,Florida,214,2019*,16,13,159,2,4,27,0
Jauan Jennings,23,WR,Tennessee,217,2015*,16,24,282,5,7,15,0
Jauan Jennings,23,WR,Tennessee,217,2016*,16,24,282,5,5,27,0
Jauan Jennings,23,WR,Tennessee,217,2017,16,24,282,5,0,0,0
Jauan Jennings,23,WR,Tennessee,217,2018,16,24,282,5,0,0,0
Jauan Jennings,23,WR,Tennessee,217,2019*,16,24,282,5,13,51,1
K.J. Hill,22,WR,Ohio St.,220,2016*,15,7,73,0,0,0,0
K.J. Hill,22,WR,Ohio St.,220,2017*,15,7,73,0,2,1,0
K.J. Hill,22,WR,Ohio St.,220,2018*,15,7,73,0,1,-3,0
K.J. Hill,22,WR,Ohio St.,220,2019*,15,7,73,0,1,1,0
Tyrie Cleveland,22,WR,Florida,252,2016*,10,6,63,0,0,0,0
Tyrie Cleveland,22,WR,Florida,252,2017,10,6,63,0,2,6,0
Tyrie Cleveland,22,WR,Florida,252,2018*,10,6,63,0,0,0,0
Tyrie Cleveland,22,WR,Florida,252,2019*,10,6,63,0,0,0,0
Ja'Marr Chase,21,WR,LSU,5,2018*,17,81,1455,13,0,0,0
Ja'Marr Chase,21,WR,LSU,5,2019*,17,81,1455,13,1,5,0
Jaylen Waddle,22,WR,Alabama,6,2018*,16,104,1015,6,0,0,0
Jaylen Waddle,22,WR,Alabama,6,2019*,16,104,1015,6,1,5,0
Jaylen Waddle,22,WR,Alabama,6,2020*,16,104,1015,6,3,12,0
DeVonta Smith,22,WR,Alabama,10,2017*,17,64,916,5,0,0,0
DeVonta Smith,22,WR,Alabama,10,2018*,17,64,916,5,0,0,0
DeVonta Smith,22,WR,Alabama,10,2019*,17,64,916,5,0,0,0
DeVonta Smith,22,WR,Alabama,10,2020*,17,64,916,5,4,6,1
Kadarius Toney,22,WR,Florida,20,2017,10,39,420,0,14,120,1
Kadarius Toney,22,WR,Florida,20,2018*,10,39,420,0,21,240,0
Kadarius Toney,22,WR,Florida,20,2019*,10,39,420,0,12,59,0
Kadarius Toney,22,WR,Florida,20,2020*,10,39,420,0,19,161,1
Rashod Bateman,21,WR,Minnesota,27,2018*,12,46,515,1,0,0,0
Rashod Bateman,21,WR,Minnesota,27,2019*,12,46,515,1,0,0,0
Rashod Bateman,21,WR,Minnesota,27,2020,12,46,515,1,0,0,0
Elijah Moore,21,WR,Mississippi,34,2018,11,43,538,5,3,8,0
Elijah Moore,21,WR,Mississippi,34,2019,11,43,538,5,4,-1,0
Elijah Moore,21,WR,Mississippi,34,2020*,11,43,538,5,14,64,0
Rondale Moore,21,WR,Purdue,49,2018*,14,54,435,1,21,213,2
Rondale Moore,21,WR,Purdue,49,2019,14,54,435,1,3,3,0
Rondale Moore,21,WR,Purdue,49,2020,14,54,435,1,6,32,1
D'Wayne Eskridge,24,WR,Western Michigan,56,2016*,10,10,64,1,6,60,0
D'Wayne Eskridge,24,WR,Western Michigan,56,2017,10,10,64,1,4,13,0
D'Wayne Eskridge,24,WR,Western Michigan,56,2018*,10,10,64,1,0,0,0
D'Wayne Eskridge,24,WR,Western Michigan,56,2019*,10,10,64,1,0,0,0
D'Wayne Eskridge,24,WR,Western Michigan,56,2020,10,10,64,1,1,27,0
Tutu Atwell,21,WR,Louisville,57,2018,8,0,0,0,1,-5,0
Tutu Atwell,21,WR,Louisville,57,2019*,8,0,0,0,8,29,0
Tutu Atwell,21,WR,Louisville,57,2020,8,0,0,0,2,-2,1
Terrace Marshall Jr.,21,WR,LSU,59,2018*,13,17,138,0,0,0,0
Terrace Marshall Jr.,21,WR,LSU,59,2019*,13,17,138,0,0,0,0
Terrace Marshall Jr.,21,WR,LSU,59,2020,13,17,138,0,0,0,0
Josh Palmer,21,WR,Tennessee,77,2017,17,33,353,4,1,6,0
Josh Palmer,21,WR,Tennessee,77,2018,17,33,353,4,5,27,1
Josh Palmer,21,WR,Tennessee,77,2019*,17,33,353,4,2,4,0
Josh Palmer,21,WR,Tennessee,77,2020,17,33,353,4,0,0,0
Dyami Brown,21,WR,North Carolina,82,2018,15,12,165,0,0,0,0
Dyami Brown,21,WR,North Carolina,82,2019*,15,12,165,0,1,2,0
Dyami Brown,21,WR,North Carolina,82,2020*,15,12,165,0,0,0,0
Amari Rodgers,21,WR,Clemson,85,2017*,16,4,45,0,3,-9,0
Amari Rodgers,21,WR,Clemson,85,2018*,16,4,45,0,1,5,0
Amari Rodgers,21,WR,Clemson,85,2019*,16,4,45,0,2,50,1
Amari Rodgers,21,WR,Clemson,85,2020*,16,4,45,0,0,0,0
Nico Collins,22,WR,Michigan,89,2017*,14,33,446,1,0,0,0
Nico Collins,22,WR,Michigan,89,2018*,14,33,446,1,0,0,0
Nico Collins,22,WR,Michigan,89,2019*,14,33,446,1,0,0,0
Anthony Schwartz,21,WR,Auburn,91,2018*,14,10,135,1,27,211,5
Anthony Schwartz,21,WR,Auburn,91,2019*,14,10,135,1,11,118,2
Anthony Schwartz,21,WR,Auburn,91,2020*,14,10,135,1,4,-6,0
Dez Fitzpatrick,23,WR,Louisville,109,2017*,4,5,49,1,0,0,0
Dez Fitzpatrick,23,WR,Louisville,109,2018,4,5,49,1,0,0,0
Dez Fitzpatrick,23,WR,Louisville,109,2019*,4,5,49,1,0,0,0
Dez Fitzpatrick,23,WR,Louisville,109,2020,4,5,49,1,0,0,0
Amon-Ra St. Brown,21,WR,USC,112,2018,17,90,912,5,2,9,0
Amon-Ra St. Brown,21,WR,USC,112,2019*,17,90,912,5,7,60,1
Amon-Ra St. Brown,21,WR,USC,112,2020,17,90,912,5,0,0,0
Jaelon Darden,22,WR,North Texas,129,2017*,9,6,43,0,1,1,0
Jaelon Darden,22,WR,North Texas,129,2018*,9,6,43,0,3,16,0
Jaelon Darden,22,WR,North Texas,129,2019,9,6,43,0,2,13,0
Jaelon Darden,22,WR,North Texas,129,2020*,9,6,43,0,1,-3,0
Tylan Wallace,22,WR,Oklahoma St.,131,2017*,17,2,23,0,0,0,0
Tylan Wallace,22,WR,Oklahoma St.,131,2018*,17,2,23,0,1,6,1
Tylan Wallace,22,WR,Oklahoma St.,131,2019*,17,2,23,0,1,0,0
Tylan Wallace,22,WR,Oklahoma St.,131,2020*,17,2,23,0,1,7,0
Jacob Harris,24,WR,Central Florida,141,2018*,9,0,0,0,0,0,0
Jacob Harris,24,WR,Central Florida,141,2019*,9,0,0,0,0,0,0
Jacob Harris,24,WR,Central Florida,141,2020*,9,0,0,0,0,0,0
Ihmir Smith-Marsette,22,WR,Iowa,157,2017*,8,5,116,2,7,41,0
Ihmir Smith-Marsette,22,WR,Iowa,157,2018*,8,5,116,2,9,71,0
Ihmir Smith-Marsette,22,WR,Iowa,157,2019*,8,5,116,2,11,108,3
Ihmir Smith-Marsette,22,WR,Iowa,157,2020,8,5,116,2,7,54,1
Simi Fehoko,23,WR,Stanford,179,2018*,5,0,0,0,0,0,0
Simi Fehoko,23,WR,Stanford,179,2019,5,0,0,0,0,0,0
Simi Fehoko,23,WR,Stanford,179,2020,5,0,0,0,1,-1,0
Cornell Powell,23,WR,Clemson,181,2016*,9,12,87,0,0,0,0
Cornell Powell,23,WR,Clemson,181,2017*,14,8,57,1,0,0,0
Cornell Powell,23,WR,Clemson,181,2018*,4,5,63,0,0,0,0
Cornell Powell,23,WR,Clemson,181,2019*,15,15,122,2,0,0,0
Cornell Powell,23,WR,Clemson,181,2020*,12,53,882,7,0,0,0
Frank Darby,23,WR,Arizona St.,187,2017*,10,1,14,0,1,21,1
Frank Darby,23,WR,Arizona St.,187,2018*,10,1,14,0,0,0,0
Frank Darby,23,WR,Arizona St.,187,2019*,10,1,14,0,0,0,0
Frank Darby,23,WR,Arizona St.,187,2020,10,1,14,0,0,0,0
Marquez Stevenson,23,WR,Houston,203,2016*,2,0,36,0,0,0,0
Marquez Stevenson,23,WR,Houston,203,2018*,13,75,1019,9,14,126,2
Marquez Stevenson,23,WR,Houston,203,2019,12,52,907,9,9,89,0
Marquez Stevenson,23,WR,Houston,203,2020*,5,20,307,4,3,16,0
Shi Smith,22,WR,South Carolina,204,2017*,6,6,104,0,0,0,0
Shi Smith,22,WR,South Carolina,204,2018*,6,6,104,0,0,0,0
Shi Smith,22,WR,South Carolina,204,2019,6,6,104,0,3,8,0
Shi Smith,22,WR,South Carolina,204,2020,6,6,104,0,6,6,0
Racey McMath,22,WR,LSU,205,2017*,9,2,8,0,0,0,0
Racey McMath,22,WR,LSU,205,2018*,9,2,8,0,0,0,0
Racey McMath,22,WR,LSU,205,2019*,9,2,8,0,0,0,0
Racey McMath,22,WR,LSU,205,2020,9,2,8,0,0,0,0
Jalen Camp,23,WR,Georgia Tech,209,2016*,3,0,0,0,0,0,0
Jalen Camp,23,WR,Georgia Tech,209,2017,3,0,0,0,0,0,0
Jalen Camp,23,WR,Georgia Tech,209,2018*,3,0,0,0,1,3,0
Jalen Camp,23,WR,Georgia Tech,209,2019,3,0,0,0,0,0,0
Jalen Camp,23,WR,Georgia Tech,209,2020,3,0,0,0,0,0,0
Seth Williams,21,WR,Auburn,219,2018*,2,1,34,0,0,0,0
Seth Williams,21,WR,Auburn,219,2019*,2,1,34,0,0,0,0
Seth Williams,21,WR,Auburn,219,2020*,2,1,34,0,0,0,0
Dazz Newsome,22,WR,North Carolina,221,2017,3,2,23,0,8,52,0
Dazz Newsome,22,WR,North Carolina,221,2018,3,2,23,0,7,96,1
Dazz Newsome,22,WR,North Carolina,221,2019*,3,2,23,0,3,9,0
Dazz Newsome,22,WR,North Carolina,221,2020*,3,2,23,0,2,21,1
