url,status,bytes,blocked,error
https://www.pro-football-reference.com/years/2025/draft.htm,failed,0,True,"Failed to fetch https://www.pro-football-reference.com/years/2025/draft.htm after 1 attempts: 403 challenge/block page for https://www.pro-football-reference.com/years/2025/draft.htm; try later, use a browser-exported cache, or rely on local CSV fallback"
https://www.pro-football-reference.com/years/2026/draft.htm,failed,0,True,"Failed to fetch https://www.pro-football-reference.com/years/2026/draft.htm after 1 attempts: 403 challenge/block page for https://www.pro-football-reference.com/years/2026/draft.htm; try later, use a browser-exported cache, or rely on local CSV fallback"
https://www.sports-reference.com/cfb/players/travis-hunter-1.html,failed,0,True,"Failed to fetch https://www.sports-reference.com/cfb/players/travis-hunter-1.html after 1 attempts: 403 challenge/block page for https://www.sports-reference.com/cfb/players/travis-hunter-1.html; try later, use a browser-exported cache, or rely on local CSV fallback"
https://www.sports-reference.com/cfb/players/tetairoa-mcmillan-1.html,failed,0,True,"Failed to fetch https://www.sports-reference.com/cfb/players/tetairoa-mcmillan-1.html after 1 attempts: 403 challenge/block page for https://www.sports-reference.com/cfb/players/tetairoa-mcmillan-1.html; try later, use a browser-exported cache, or rely on local CSV fallback"
